student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,actual_dropout_flag
CRM-01005,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.0,0
CRM-01006,Female,1,1,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),95.85,0
CRM-01007,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,90.1,1
CRM-01008,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,68.95,1
CRM-01009,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),99.55,1
CRM-01010,Male,1,1,0,1,0,Limited access,Annual commitment,1,Electronic check,20.75,0
CRM-01011,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,50.15,0
CRM-01012,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Mailed check,58.65,0
CRM-01013,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),95.9,0
CRM-01014,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,49.5,0
CRM-01015,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,57.45,1
CRM-01016,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),53.65,1
CRM-01017,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Mailed check,80.1,0
CRM-01018,Female,0,0,0,1,1,Limited access,Annual commitment,1,Bank transfer (automatic),24.4,0
CRM-01019,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,40.05,0
CRM-01020,Female,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.5,0
CRM-01021,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),51.05,0
CRM-01022,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,0,Mailed check,54.35,0
CRM-01023,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,84.7,0
CRM-01024,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,86.1,0
CRM-01025,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,70.35,0
CRM-01026,Female,1,1,0,1,0,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),110.0,0
CRM-01027,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,100.6,1
CRM-01028,Female,0,0,0,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),94.9,0
CRM-01029,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,83.75,1
CRM-01030,Female,1,1,1,1,0,High bandwidth,Open enrollment,1,Mailed check,88.3,1
CRM-01031,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),69.75,0
CRM-01032,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),71.6,0
CRM-01033,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,92.1,1
CRM-01034,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),23.65,0
CRM-01035,Female,0,1,0,1,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),81.85,0
CRM-01036,Male,0,0,0,1,1,Limited access,Multi-year commitment,0,Mailed check,25.1,0
CRM-01037,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),114.7,0
CRM-01038,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,49.15,0
CRM-01039,Male,0,1,0,1,0,High bandwidth,Annual commitment,1,Electronic check,80.9,0
CRM-01040,Male,0,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.45,1
CRM-01041,Male,1,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),90.45,1
CRM-01042,Female,0,0,1,1,0,Limited access,Annual commitment,1,Bank transfer (automatic),19.3,0
CRM-01043,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Electronic check,70.2,0
CRM-01044,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),69.75,1
CRM-01045,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),54.25,0
CRM-01046,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),99.3,0
CRM-01047,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,0,Credit card (automatic),74.0,0
CRM-01048,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,50.25,0
CRM-01049,Male,0,0,0,1,0,Limited access,Annual commitment,1,Mailed check,19.8,0
CRM-01050,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.65,1
CRM-01051,Male,1,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,43.65,1
CRM-01052,Female,0,1,1,0,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),35.5,0
CRM-01053,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,1,Mailed check,80.75,0
CRM-01054,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,39.5,1
CRM-01055,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),97.1,1
CRM-01056,Female,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,19.55,0
CRM-01057,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.0,1
CRM-01058,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,84.7,1
CRM-01059,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),89.55,1
CRM-01060,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,90.6,1
CRM-01061,Male,0,1,1,1,0,Limited access,Annual commitment,1,Bank transfer (automatic),20.05,0
CRM-01062,Female,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,112.4,0
CRM-01063,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),50.2,0
CRM-01064,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),62.25,0
CRM-01065,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,0,Mailed check,55.7,0
CRM-01066,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),90.05,1
CRM-01067,Male,0,1,0,1,0,Limited access,Multi-year commitment,0,Mailed check,19.65,0
CRM-01068,Male,0,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.25,0
CRM-01069,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),99.05,1
CRM-01070,Male,1,0,0,1,0,Standard bandwidth,Annual commitment,0,Mailed check,54.0,0
CRM-01071,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),69.75,1
CRM-01072,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),49.05,1
CRM-01073,Male,0,0,0,0,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),56.75,0
CRM-01074,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),98.05,1
CRM-01075,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,21.1,0
CRM-01076,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),96.65,0
CRM-01077,Female,0,1,1,1,1,Limited access,Annual commitment,1,Credit card (automatic),24.5,0
CRM-01078,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),114.5,1
CRM-01079,Female,1,0,0,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),79.2,0
CRM-01080,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,69.55,0
CRM-01081,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),20.05,0
CRM-01082,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,98.85,0
CRM-01083,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Mailed check,25.75,0
CRM-01084,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.95,1
CRM-01085,Female,0,1,1,1,0,Limited access,Annual commitment,0,Credit card (automatic),19.6,0
CRM-01086,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,74.3,1
CRM-01087,Female,1,0,0,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),89.7,1
CRM-01088,Male,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),87.65,0
CRM-01089,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),100.45,1
CRM-01090,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),74.75,0
CRM-01091,Female,0,0,0,1,1,High bandwidth,Annual commitment,0,Bank transfer (automatic),107.45,0
CRM-01092,Male,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),75.35,0
CRM-01093,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),64.95,0
CRM-01094,Female,0,1,1,1,1,High bandwidth,Multi-year commitment,0,Electronic check,100.45,0
CRM-01095,Male,0,1,1,1,1,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),68.5,0
CRM-01096,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.55,0
CRM-01097,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),81.25,0
CRM-01098,Male,0,1,1,1,0,High bandwidth,Annual commitment,1,Electronic check,90.4,1
CRM-01099,Male,0,1,1,1,1,High bandwidth,Annual commitment,0,Electronic check,89.55,0
CRM-01100,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Mailed check,55.7,0
CRM-01101,Male,0,0,1,1,1,Limited access,Open enrollment,1,Electronic check,24.8,0
CRM-01102,Female,0,1,1,1,0,Limited access,Open enrollment,0,Electronic check,20.0,0
CRM-01103,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Mailed check,56.15,1
CRM-01104,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Electronic check,105.2,0
CRM-01105,Male,0,0,0,1,0,Limited access,Annual commitment,1,Mailed check,19.55,0
CRM-01106,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.75,0
CRM-01107,Female,0,0,0,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),97.45,0
CRM-01108,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),24.25,0
CRM-01109,Female,0,0,0,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),24.6,0
CRM-01110,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,50.15,0
CRM-01111,Male,0,0,0,0,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),39.6,0
CRM-01112,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),94.4,1
CRM-01113,Female,1,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Mailed check,89.85,0
CRM-01114,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),78.95,1
CRM-01115,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),98.85,0
CRM-01116,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),53.85,0
CRM-01117,Female,0,0,0,1,1,Limited access,Annual commitment,1,Electronic check,24.25,0
CRM-01118,Male,0,0,0,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),89.45,0
CRM-01119,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),105.25,0
CRM-01120,Male,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),59.5,0
CRM-01121,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),70.55,0
CRM-01122,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),82.5,0
CRM-01123,Female,0,0,0,0,0,Standard bandwidth,Annual commitment,1,Credit card (automatic),44.85,1
CRM-01124,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),61.6,0
CRM-01125,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),49.05,0
CRM-01126,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,105.65,1
CRM-01127,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Mailed check,74.65,1
CRM-01128,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Mailed check,66.25,0
CRM-01129,Male,0,0,0,1,0,Limited access,Open enrollment,1,Electronic check,19.4,0
CRM-01130,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),86.05,0
CRM-01131,Male,0,1,1,1,0,Limited access,Multi-year commitment,1,Credit card (automatic),19.15,0
CRM-01132,Female,0,1,0,1,1,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),64.7,1
CRM-01133,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),104.05,1
CRM-01134,Male,0,0,1,1,0,Limited access,Open enrollment,0,Mailed check,19.25,0
CRM-01135,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Electronic check,81.95,0
CRM-01136,Female,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),114.65,0
CRM-01137,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.0,0
CRM-01138,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.8,0
CRM-01139,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),65.15,0
CRM-01140,Male,1,1,0,1,0,Limited access,Annual commitment,0,Mailed check,19.65,0
CRM-01141,Female,0,0,1,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),88.95,0
CRM-01142,Male,0,0,1,1,0,Limited access,Open enrollment,1,Mailed check,20.2,0
CRM-01143,Male,1,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),75.2,0
CRM-01144,Male,0,1,0,1,1,Standard bandwidth,Open enrollment,0,Credit card (automatic),56.8,0
CRM-01145,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,35.55,1
CRM-01146,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),75.5,0
CRM-01147,Male,0,0,0,0,0,Standard bandwidth,Annual commitment,0,Mailed check,35.6,0
CRM-01148,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,60.25,0
CRM-01149,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.15,1
CRM-01150,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Mailed check,96.65,1
CRM-01151,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,40.35,0
CRM-01152,Female,0,0,0,1,0,Limited access,Open enrollment,0,Electronic check,18.85,0
CRM-01153,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,54.85,0
CRM-01154,Female,0,1,0,1,0,Standard bandwidth,Annual commitment,1,Mailed check,64.3,0
CRM-01155,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Bank transfer (automatic),24.65,0
CRM-01156,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),76.1,0
CRM-01157,Female,0,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,18.7,0
CRM-01158,Female,1,1,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),97.95,0
CRM-01159,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),94.1,0
CRM-01160,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.4,1
CRM-01161,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,95.1,0
CRM-01162,Male,0,0,1,0,0,Standard bandwidth,Open enrollment,1,Mailed check,31.35,1
CRM-01163,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),72.35,0
CRM-01164,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),89.75,1
CRM-01165,Female,1,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),82.7,0
CRM-01166,Male,0,0,0,1,0,Limited access,Annual commitment,0,Credit card (automatic),19.9,0
CRM-01167,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,53.8,0
CRM-01168,Male,0,0,0,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),51.55,0
CRM-01169,Male,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,19.65,0
CRM-01170,Male,1,0,0,0,0,Standard bandwidth,Annual commitment,1,Credit card (automatic),44.05,0
CRM-01171,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Electronic check,114.0,0
CRM-01172,Male,0,1,0,1,0,High bandwidth,Annual commitment,1,Electronic check,94.4,1
CRM-01173,Female,1,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,100.4,0
CRM-01174,Male,0,0,0,1,0,Limited access,Open enrollment,1,Electronic check,19.85,1
CRM-01175,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,1,Mailed check,54.25,0
CRM-01176,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),80.0,0
CRM-01177,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),109.9,1
CRM-01178,Female,0,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Mailed check,79.2,0
CRM-01179,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,101.35,1
CRM-01180,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,94.3,0
CRM-01181,Male,0,0,0,1,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),49.8,0
CRM-01182,Male,1,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),60.05,1
CRM-01183,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,53.75,0
CRM-01184,Female,0,1,0,1,0,High bandwidth,Annual commitment,1,Electronic check,93.45,0
CRM-01185,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Mailed check,87.9,0
CRM-01186,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,60.15,1
CRM-01187,Female,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),61.05,0
CRM-01188,Female,1,0,0,1,1,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),104.05,0
CRM-01189,Female,0,0,0,1,0,High bandwidth,Annual commitment,1,Electronic check,99.25,0
CRM-01190,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),85.7,0
CRM-01191,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,104.85,0
CRM-01192,Male,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),69.15,0
CRM-01193,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,90.45,1
CRM-01194,Female,0,0,0,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,74.45,0
CRM-01195,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,50.45,0
CRM-01196,Female,1,1,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,60.0,0
CRM-01197,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Electronic check,85.25,0
CRM-01198,Male,0,1,0,1,0,Limited access,Open enrollment,1,Credit card (automatic),19.45,0
CRM-01199,Female,0,0,0,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),20.75,0
CRM-01200,Female,0,1,0,1,1,High bandwidth,Open enrollment,0,Electronic check,78.9,0
CRM-01201,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),104.5,0
CRM-01202,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,49.4,0
CRM-01203,Male,0,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),94.25,1
CRM-01204,Female,0,0,0,1,1,Limited access,Multi-year commitment,0,Mailed check,25.0,0
CRM-01205,Male,0,1,1,0,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),25.55,0
CRM-01206,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.9,1
CRM-01207,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.15,0
CRM-01208,Female,0,0,1,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),69.4,0
CRM-01209,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.25,1
CRM-01210,Male,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,93.15,0
CRM-01211,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,69.0,1
CRM-01212,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Electronic check,66.35,1
CRM-01213,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.55,0
CRM-01214,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),20.2,0
CRM-01215,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),86.0,1
CRM-01216,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,80.3,1
CRM-01217,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),20.4,0
CRM-01218,Male,0,1,0,1,1,Limited access,Annual commitment,1,Credit card (automatic),23.75,0
CRM-01219,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),90.55,1
CRM-01220,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Credit card (automatic),70.45,0
CRM-01221,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),65.75,0
CRM-01222,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Mailed check,24.6,0
CRM-01223,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,69.25,0
CRM-01224,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.9,1
CRM-01225,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Mailed check,45.85,1
CRM-01226,Female,0,1,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,49.95,1
CRM-01227,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Bank transfer (automatic),24.65,0
CRM-01228,Male,0,0,0,1,1,High bandwidth,Annual commitment,0,Bank transfer (automatic),90.4,0
CRM-01229,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Mailed check,100.85,0
CRM-01230,Male,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),75.35,0
CRM-01231,Male,0,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,87.2,0
