session_id,prospect_id,session_date,week_start,audience_segment,market,primary_device,session_order,sessions_in_journey,touch_pattern,channel_group,journey_path,visitor_status,engaged_session_flag,lead_event_flag,lead_flag,enrollment_equivalent_flag,session_quality_score,session_duration_seconds,pageviews,touch_role,first_touch_credit,last_touch_credit,linear_credit,transaction_revenue
MKG-00576-S3,MKG-00576,2021-01-03,2020-12-28,Promo Responders,Regional Market,Desktop,3,3,Three-touch,Email,Direct > Email > Email,Returning,1,0,1,0,91,348,6,Last session,0.0,0.0,0.0,0.0
MKG-00577-S1,MKG-00577,2020-12-21,2020-12-21,Brand Returners,National Market,Desktop,1,1,Single-touch,Email,Email,New,1,0,0,0,88,276,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00578-S1,MKG-00578,2020-11-13,2020-11-09,Cross-Border Shoppers,National Market,Tablet,1,2,Two-touch,Paid Search,Paid Search > Paid Social,New,0,0,0,0,61,233,4,First touch,0.0,0.0,0.0,0.0
MKG-00578-S2,MKG-00578,2020-11-22,2020-11-16,Cross-Border Shoppers,National Market,Tablet,2,2,Two-touch,Paid Social,Paid Search > Paid Social,Returning,1,0,0,0,78,285,6,Last session,0.0,0.0,0.0,0.0
MKG-00579-S1,MKG-00579,2020-12-12,2020-12-07,Brand Returners,National Market,Tablet,1,2,Two-touch,Direct,Direct > Paid Social,New,0,0,0,0,67,223,4,First touch,0.0,0.0,0.0,0.0
MKG-00579-S2,MKG-00579,2020-12-19,2020-12-14,Brand Returners,National Market,Tablet,2,2,Two-touch,Paid Social,Direct > Paid Social,Returning,0,0,0,0,75,280,3,Last session,0.0,0.0,0.0,0.0
MKG-00580-S1,MKG-00580,2020-12-11,2020-12-07,Brand Returners,National Market,Mobile,1,3,Three-touch,Paid Search,Paid Search > Direct > Direct,New,0,0,1,0,49,212,4,First touch,0.0,0.0,0.0,0.0
MKG-00580-S2,MKG-00580,2020-12-14,2020-12-14,Brand Returners,National Market,Mobile,2,3,Three-touch,Direct,Paid Search > Direct > Direct,Returning,1,1,1,0,78,301,7,Assist,0.0,0.0,0.0,0.0
MKG-00580-S3,MKG-00580,2020-12-18,2020-12-14,Brand Returners,National Market,Mobile,3,3,Three-touch,Direct,Paid Search > Direct > Direct,Returning,1,0,1,0,80,298,5,Last session,0.0,0.0,0.0,0.0
MKG-00581-S1,MKG-00581,2020-12-14,2020-12-14,Brand Returners,Regional Market,Desktop,1,5,Four-plus,Organic Search,Organic Search > Paid Search > Direct > Email > Referral,New,0,1,1,0,72,312,4,First touch,1.0,0.0,0.2,0.0
MKG-00581-S2,MKG-00581,2020-12-17,2020-12-14,Brand Returners,Regional Market,Desktop,2,5,Four-plus,Paid Search,Organic Search > Paid Search > Direct > Email > Referral,Returning,1,0,1,0,81,328,7,Assist,0.0,0.0,0.2,0.0
MKG-00581-S3,MKG-00581,2020-12-20,2020-12-14,Brand Returners,Regional Market,Desktop,3,5,Four-plus,Direct,Organic Search > Paid Search > Direct > Email > Referral,Returning,1,0,1,0,93,330,6,Assist,0.0,0.0,0.2,0.0
MKG-00581-S4,MKG-00581,2020-12-24,2020-12-21,Brand Returners,Regional Market,Desktop,4,5,Four-plus,Email,Organic Search > Paid Search > Direct > Email > Referral,Returning,1,0,1,0,98,385,7,Assist,0.0,0.0,0.2,0.0
MKG-00581-S5,MKG-00581,2020-12-28,2020-12-28,Brand Returners,Regional Market,Desktop,5,5,Four-plus,Referral,Organic Search > Paid Search > Direct > Email > Referral,Returning,1,0,1,1,93,295,8,Closer,0.0,1.0,0.2,125.53
MKG-00582-S1,MKG-00582,2020-11-26,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,1,4,Four-plus,Organic Search,Organic Search > Organic Search > Email > Referral,New,1,1,1,0,84,291,6,First touch,0.0,0.0,0.0,0.0
MKG-00582-S2,MKG-00582,2020-11-28,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,2,4,Four-plus,Organic Search,Organic Search > Organic Search > Email > Referral,Returning,1,0,1,0,95,305,7,Assist,0.0,0.0,0.0,0.0
MKG-00582-S3,MKG-00582,2020-11-29,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,3,4,Four-plus,Email,Organic Search > Organic Search > Email > Referral,Returning,0,0,1,0,90,313,6,Assist,0.0,0.0,0.0,0.0
MKG-00582-S4,MKG-00582,2020-12-04,2020-11-30,Research-Heavy Browsers,Regional Market,Desktop,4,4,Four-plus,Referral,Organic Search > Organic Search > Email > Referral,Returning,1,0,1,0,87,335,6,Last session,0.0,0.0,0.0,0.0
MKG-00583-S1,MKG-00583,2020-11-28,2020-11-23,Brand Returners,National Market,Tablet,1,3,Three-touch,Paid Social,Paid Social > Email > Direct,New,0,0,1,0,64,162,3,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00583-S2,MKG-00583,2020-12-06,2020-11-30,Brand Returners,National Market,Tablet,2,3,Three-touch,Email,Paid Social > Email > Direct,Returning,0,0,1,0,69,254,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00583-S3,MKG-00583,2020-12-07,2020-12-07,Brand Returners,National Market,Tablet,3,3,Three-touch,Direct,Paid Social > Email > Direct,Returning,1,1,1,1,81,334,6,Closer,0.0,1.0,0.3333333333333333,121.8
MKG-00584-S1,MKG-00584,2020-11-04,2020-11-02,Brand Returners,Regional Market,Desktop,1,5,Four-plus,Referral,Referral > Direct > Direct > Email > Direct,New,1,0,1,0,70,330,6,First touch,1.0,0.0,0.2,0.0
MKG-00584-S2,MKG-00584,2020-11-07,2020-11-02,Brand Returners,Regional Market,Desktop,2,5,Four-plus,Direct,Referral > Direct > Direct > Email > Direct,Returning,1,0,1,0,76,331,5,Assist,0.0,0.0,0.2,0.0
MKG-00584-S3,MKG-00584,2020-11-15,2020-11-09,Brand Returners,Regional Market,Desktop,3,5,Four-plus,Direct,Referral > Direct > Direct > Email > Direct,Returning,1,0,1,0,86,309,4,Assist,0.0,0.0,0.2,0.0
MKG-00584-S4,MKG-00584,2020-11-23,2020-11-23,Brand Returners,Regional Market,Desktop,4,5,Four-plus,Email,Referral > Direct > Direct > Email > Direct,Returning,1,0,1,0,86,327,7,Assist,0.0,0.0,0.2,0.0
MKG-00584-S5,MKG-00584,2020-11-26,2020-11-23,Brand Returners,Regional Market,Desktop,5,5,Four-plus,Direct,Referral > Direct > Direct > Email > Direct,Returning,1,1,1,1,88,329,8,Closer,0.0,1.0,0.2,154.57
MKG-00585-S1,MKG-00585,2020-11-10,2020-11-09,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Email,Email > Paid Social > Email,New,0,0,1,0,66,228,4,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00585-S2,MKG-00585,2020-11-14,2020-11-09,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Paid Social,Email > Paid Social > Email,Returning,0,1,1,0,56,210,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00585-S3,MKG-00585,2020-11-16,2020-11-16,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Email,Email > Paid Social > Email,Returning,0,0,1,1,81,275,5,Closer,0.0,1.0,0.3333333333333333,99.93
MKG-00586-S1,MKG-00586,2021-01-02,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,1,Single-touch,Organic Search,Organic Search,New,0,1,1,1,71,284,6,Single-touch,1.0,1.0,1.0,123.94
MKG-00587-S1,MKG-00587,2020-12-19,2020-12-14,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Direct,Direct > Direct > Email,New,0,1,1,0,57,233,4,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00587-S2,MKG-00587,2020-12-23,2020-12-21,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Direct,Direct > Direct > Email,Returning,1,0,1,0,78,262,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00587-S3,MKG-00587,2020-12-24,2020-12-21,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Email,Direct > Direct > Email,Returning,1,0,1,1,82,307,7,Closer,0.0,1.0,0.3333333333333333,123.01
MKG-00588-S1,MKG-00588,2020-11-01,2020-10-26,Brand Returners,National Market,Mobile,1,2,Two-touch,Organic Search,Organic Search > Email,New,0,0,0,0,59,308,6,First touch,0.0,0.0,0.0,0.0
MKG-00588-S2,MKG-00588,2020-11-05,2020-11-02,Brand Returners,National Market,Mobile,2,2,Two-touch,Email,Organic Search > Email,Returning,1,0,0,0,72,215,6,Last session,0.0,0.0,0.0,0.0
MKG-00589-S1,MKG-00589,2020-11-03,2020-11-02,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Email,Email > Organic Search > Direct,New,1,0,1,0,69,364,5,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00589-S2,MKG-00589,2020-11-09,2020-11-09,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Organic Search,Email > Organic Search > Direct,Returning,1,0,1,0,87,332,7,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00589-S3,MKG-00589,2020-11-16,2020-11-16,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Direct,Email > Organic Search > Direct,Returning,1,1,1,1,73,249,7,Closer,0.0,1.0,0.3333333333333333,122.76
MKG-00590-S1,MKG-00590,2020-11-20,2020-11-16,Research-Heavy Browsers,National Market,Desktop,1,1,Single-touch,Paid Social,Paid Social,New,1,0,0,0,70,193,4,Single-touch,0.0,0.0,0.0,0.0
MKG-00591-S1,MKG-00591,2020-12-13,2020-12-07,Brand Returners,Core Market,Desktop,1,3,Three-touch,Direct,Direct > Paid Search > Referral,New,0,0,1,0,73,262,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00591-S2,MKG-00591,2020-12-19,2020-12-14,Brand Returners,Core Market,Desktop,2,3,Three-touch,Paid Search,Direct > Paid Search > Referral,Returning,1,1,1,0,89,309,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00591-S3,MKG-00591,2020-12-21,2020-12-21,Brand Returners,Core Market,Desktop,3,3,Three-touch,Referral,Direct > Paid Search > Referral,Returning,1,0,1,1,88,322,7,Closer,0.0,1.0,0.3333333333333333,122.66
MKG-00592-S1,MKG-00592,2020-11-06,2020-11-02,Brand Returners,Regional Market,Mobile,1,3,Three-touch,Paid Search,Paid Search > Organic Search > Direct,New,1,1,1,0,65,215,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00592-S2,MKG-00592,2020-11-12,2020-11-09,Brand Returners,Regional Market,Mobile,2,3,Three-touch,Organic Search,Paid Search > Organic Search > Direct,Returning,0,0,1,0,70,268,7,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00592-S3,MKG-00592,2020-11-17,2020-11-16,Brand Returners,Regional Market,Mobile,3,3,Three-touch,Direct,Paid Search > Organic Search > Direct,Returning,0,0,1,1,66,255,6,Closer,0.0,1.0,0.3333333333333333,101.67
MKG-00593-S1,MKG-00593,2020-12-18,2020-12-14,Research-Heavy Browsers,National Market,Desktop,1,3,Three-touch,Direct,Direct > Email > Email,New,0,0,1,0,58,244,5,First touch,0.0,0.0,0.0,0.0
MKG-00593-S2,MKG-00593,2020-12-22,2020-12-21,Research-Heavy Browsers,National Market,Desktop,2,3,Three-touch,Email,Direct > Email > Email,Returning,1,1,1,0,79,365,4,Assist,0.0,0.0,0.0,0.0
MKG-00593-S3,MKG-00593,2020-12-23,2020-12-21,Research-Heavy Browsers,National Market,Desktop,3,3,Three-touch,Email,Direct > Email > Email,Returning,1,0,1,0,86,306,7,Last session,0.0,0.0,0.0,0.0
MKG-00594-S1,MKG-00594,2020-11-26,2020-11-23,Promo Responders,Regional Market,Desktop,1,2,Two-touch,Email,Email > Paid Search,New,1,0,0,0,84,338,5,First touch,0.0,0.0,0.0,0.0
MKG-00594-S2,MKG-00594,2020-12-02,2020-11-30,Promo Responders,Regional Market,Desktop,2,2,Two-touch,Paid Search,Email > Paid Search,Returning,0,0,0,0,71,307,4,Last session,0.0,0.0,0.0,0.0
MKG-00595-S1,MKG-00595,2021-01-06,2021-01-04,Brand Returners,National Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Email > Referral,New,0,0,1,0,74,265,7,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00595-S2,MKG-00595,2021-01-10,2021-01-04,Brand Returners,National Market,Desktop,2,3,Three-touch,Email,Organic Search > Email > Referral,Returning,1,1,1,0,85,311,7,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00595-S3,MKG-00595,2021-01-16,2021-01-11,Brand Returners,National Market,Desktop,3,3,Three-touch,Referral,Organic Search > Email > Referral,Returning,0,0,1,1,74,226,4,Closer,0.0,1.0,0.3333333333333333,137.62
MKG-00596-S1,MKG-00596,2020-11-21,2020-11-16,Promo Responders,National Market,Desktop,1,2,Two-touch,Paid Search,Paid Search > Direct,New,1,1,1,0,74,280,6,First touch,1.0,0.0,0.5,0.0
MKG-00596-S2,MKG-00596,2020-11-23,2020-11-23,Promo Responders,National Market,Desktop,2,2,Two-touch,Direct,Paid Search > Direct,Returning,0,0,1,1,63,361,5,Closer,0.0,1.0,0.5,114.88
MKG-00597-S1,MKG-00597,2020-11-11,2020-11-09,Research-Heavy Browsers,Core Market,Tablet,1,3,Three-touch,Paid Social,Paid Social > Email > Referral,New,1,0,1,0,74,157,4,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00597-S2,MKG-00597,2020-11-17,2020-11-16,Research-Heavy Browsers,Core Market,Tablet,2,3,Three-touch,Email,Paid Social > Email > Referral,Returning,1,1,1,0,85,316,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00597-S3,MKG-00597,2020-11-23,2020-11-23,Research-Heavy Browsers,Core Market,Tablet,3,3,Three-touch,Referral,Paid Social > Email > Referral,Returning,1,0,1,1,90,367,7,Closer,0.0,1.0,0.3333333333333333,146.22
MKG-00598-S1,MKG-00598,2020-12-28,2020-12-28,Brand Returners,National Market,Desktop,1,4,Four-plus,Organic Search,Organic Search > Referral > Email > Email,New,1,0,1,0,74,369,7,First touch,1.0,0.0,0.25,0.0
MKG-00598-S2,MKG-00598,2020-12-30,2020-12-28,Brand Returners,National Market,Desktop,2,4,Four-plus,Referral,Organic Search > Referral > Email > Email,Returning,1,0,1,0,79,314,6,Assist,0.0,0.0,0.25,0.0
MKG-00598-S3,MKG-00598,2021-01-08,2021-01-04,Brand Returners,National Market,Desktop,3,4,Four-plus,Email,Organic Search > Referral > Email > Email,Returning,0,0,1,0,79,308,6,Assist,0.0,0.0,0.25,0.0
MKG-00598-S4,MKG-00598,2021-01-12,2021-01-11,Brand Returners,National Market,Desktop,4,4,Four-plus,Email,Organic Search > Referral > Email > Email,Returning,1,1,1,1,97,312,7,Closer,0.0,1.0,0.25,158.21
MKG-00599-S1,MKG-00599,2020-11-23,2020-11-23,Promo Responders,National Market,Mobile,1,1,Single-touch,Email,Email,New,1,1,1,0,80,332,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00600-S1,MKG-00600,2020-11-10,2020-11-09,Promo Responders,National Market,Desktop,1,1,Single-touch,Referral,Referral,New,1,0,0,0,83,297,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00601-S1,MKG-00601,2020-12-21,2020-12-21,Brand Returners,Regional Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Direct > Email,New,0,1,1,0,64,225,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00601-S2,MKG-00601,2020-12-27,2020-12-21,Brand Returners,Regional Market,Desktop,2,3,Three-touch,Direct,Organic Search > Direct > Email,Returning,1,0,1,0,87,328,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00601-S3,MKG-00601,2020-12-28,2020-12-28,Brand Returners,Regional Market,Desktop,3,3,Three-touch,Email,Organic Search > Direct > Email,Returning,1,0,1,1,91,375,8,Closer,0.0,1.0,0.3333333333333333,130.77
MKG-00602-S1,MKG-00602,2020-11-12,2020-11-09,Research-Heavy Browsers,Regional Market,Mobile,1,4,Four-plus,Paid Social,Paid Social > Referral > Direct > Direct,New,0,0,0,0,57,205,4,First touch,0.0,0.0,0.0,0.0
MKG-00602-S2,MKG-00602,2020-11-15,2020-11-09,Research-Heavy Browsers,Regional Market,Mobile,2,4,Four-plus,Referral,Paid Social > Referral > Direct > Direct,Returning,1,0,0,0,78,308,5,Assist,0.0,0.0,0.0,0.0
MKG-00602-S3,MKG-00602,2020-11-21,2020-11-16,Research-Heavy Browsers,Regional Market,Mobile,3,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,1,0,0,0,72,361,6,Assist,0.0,0.0,0.0,0.0
MKG-00602-S4,MKG-00602,2020-11-26,2020-11-23,Research-Heavy Browsers,Regional Market,Mobile,4,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,0,0,0,0,72,300,6,Last session,0.0,0.0,0.0,0.0
MKG-00603-S1,MKG-00603,2020-11-27,2020-11-23,Cross-Border Shoppers,International Market,Desktop,1,3,Three-touch,Direct,Direct > Paid Search > Email,New,1,0,1,0,76,307,6,First touch,0.0,0.0,0.0,0.0
MKG-00603-S2,MKG-00603,2020-12-04,2020-11-30,Cross-Border Shoppers,International Market,Desktop,2,3,Three-touch,Paid Search,Direct > Paid Search > Email,Returning,1,0,1,0,76,209,6,Assist,0.0,0.0,0.0,0.0
MKG-00603-S3,MKG-00603,2020-12-08,2020-12-07,Cross-Border Shoppers,International Market,Desktop,3,3,Three-touch,Email,Direct > Paid Search > Email,Returning,1,1,1,0,98,296,7,Last session,0.0,0.0,0.0,0.0
MKG-00604-S1,MKG-00604,2021-01-01,2020-12-28,Brand Returners,National Market,Desktop,1,5,Four-plus,Organic Search,Organic Search > Email > Email > Paid Social > Referral,New,0,1,1,0,80,227,7,First touch,0.0,0.0,0.0,0.0
MKG-00604-S2,MKG-00604,2021-01-04,2021-01-04,Brand Returners,National Market,Desktop,2,5,Four-plus,Email,Organic Search > Email > Email > Paid Social > Referral,Returning,0,0,1,0,88,309,5,Assist,0.0,0.0,0.0,0.0
MKG-00604-S3,MKG-00604,2021-01-06,2021-01-04,Brand Returners,National Market,Desktop,3,5,Four-plus,Email,Organic Search > Email > Email > Paid Social > Referral,Returning,1,0,1,0,98,329,6,Assist,0.0,0.0,0.0,0.0
MKG-00604-S4,MKG-00604,2021-01-13,2021-01-11,Brand Returners,National Market,Desktop,4,5,Four-plus,Paid Social,Organic Search > Email > Email > Paid Social > Referral,Returning,1,0,1,0,86,249,7,Assist,0.0,0.0,0.0,0.0
MKG-00604-S5,MKG-00604,2021-01-16,2021-01-11,Brand Returners,National Market,Desktop,5,5,Four-plus,Referral,Organic Search > Email > Email > Paid Social > Referral,Returning,1,0,1,0,96,315,7,Last session,0.0,0.0,0.0,0.0
MKG-00605-S1,MKG-00605,2020-11-24,2020-11-23,Promo Responders,Regional Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Paid Search > Paid Social,New,1,1,1,0,68,306,7,First touch,0.0,0.0,0.0,0.0
MKG-00605-S2,MKG-00605,2020-11-25,2020-11-23,Promo Responders,Regional Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Paid Search > Paid Social,Returning,1,0,1,0,76,318,6,Assist,0.0,0.0,0.0,0.0
MKG-00605-S3,MKG-00605,2020-11-26,2020-11-23,Promo Responders,Regional Market,Mobile,3,4,Four-plus,Paid Search,Paid Search > Organic Search > Paid Search > Paid Social,Returning,1,0,1,0,66,298,5,Assist,0.0,0.0,0.0,0.0
MKG-00605-S4,MKG-00605,2020-11-29,2020-11-23,Promo Responders,Regional Market,Mobile,4,4,Four-plus,Paid Social,Paid Search > Organic Search > Paid Search > Paid Social,Returning,1,0,1,0,68,231,5,Last session,0.0,0.0,0.0,0.0
MKG-00606-S1,MKG-00606,2020-11-29,2020-11-23,Promo Responders,National Market,Desktop,1,2,Two-touch,Paid Social,Paid Social > Direct,New,1,1,1,0,71,221,5,First touch,1.0,0.0,0.5,0.0
MKG-00606-S2,MKG-00606,2020-12-05,2020-11-30,Promo Responders,National Market,Desktop,2,2,Two-touch,Direct,Paid Social > Direct,Returning,1,0,1,1,86,279,6,Closer,0.0,1.0,0.5,147.62
MKG-00607-S1,MKG-00607,2020-12-25,2020-12-21,Promo Responders,National Market,Tablet,1,4,Four-plus,Paid Social,Paid Social > Referral > Referral > Organic Search,New,1,0,1,0,72,191,5,First touch,1.0,0.0,0.25,0.0
MKG-00607-S2,MKG-00607,2021-01-01,2020-12-28,Promo Responders,National Market,Tablet,2,4,Four-plus,Referral,Paid Social > Referral > Referral > Organic Search,Returning,1,0,1,0,82,266,6,Assist,0.0,0.0,0.25,0.0
MKG-00607-S3,MKG-00607,2021-01-09,2021-01-04,Promo Responders,National Market,Tablet,3,4,Four-plus,Referral,Paid Social > Referral > Referral > Organic Search,Returning,1,1,1,0,80,314,7,Assist,0.0,0.0,0.25,0.0
MKG-00607-S4,MKG-00607,2021-01-11,2021-01-11,Promo Responders,National Market,Tablet,4,4,Four-plus,Organic Search,Paid Social > Referral > Referral > Organic Search,Returning,1,0,1,1,92,352,9,Closer,0.0,1.0,0.25,146.87
MKG-00608-S1,MKG-00608,2020-12-16,2020-12-14,Research-Heavy Browsers,Regional Market,Tablet,1,2,Two-touch,Email,Email > Organic Search,New,0,0,1,0,69,233,5,First touch,0.0,0.0,0.0,0.0
MKG-00608-S2,MKG-00608,2020-12-23,2020-12-21,Research-Heavy Browsers,Regional Market,Tablet,2,2,Two-touch,Organic Search,Email > Organic Search,Returning,1,1,1,0,90,298,5,Last session,0.0,0.0,0.0,0.0
MKG-00609-S1,MKG-00609,2020-12-19,2020-12-14,Brand Returners,National Market,Mobile,1,2,Two-touch,Email,Email > Direct,New,0,0,0,0,74,249,6,First touch,0.0,0.0,0.0,0.0
MKG-00609-S2,MKG-00609,2020-12-25,2020-12-21,Brand Returners,National Market,Mobile,2,2,Two-touch,Direct,Email > Direct,Returning,0,0,0,0,53,178,5,Last session,0.0,0.0,0.0,0.0
MKG-00610-S1,MKG-00610,2020-12-29,2020-12-28,Promo Responders,National Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Direct > Email,New,0,0,0,0,57,243,5,First touch,0.0,0.0,0.0,0.0
MKG-00610-S2,MKG-00610,2021-01-07,2021-01-04,Promo Responders,National Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Direct > Email,Returning,1,0,0,0,80,362,8,Assist,0.0,0.0,0.0,0.0
MKG-00610-S3,MKG-00610,2021-01-08,2021-01-04,Promo Responders,National Market,Mobile,3,4,Four-plus,Direct,Paid Search > Organic Search > Direct > Email,Returning,1,0,0,0,85,330,7,Assist,0.0,0.0,0.0,0.0
MKG-00610-S4,MKG-00610,2021-01-13,2021-01-11,Promo Responders,National Market,Mobile,4,4,Four-plus,Email,Paid Search > Organic Search > Direct > Email,Returning,1,0,0,0,87,318,8,Last session,0.0,0.0,0.0,0.0
MKG-00611-S1,MKG-00611,2020-11-09,2020-11-09,Brand Returners,Regional Market,Tablet,1,5,Four-plus,Referral,Referral > Paid Search > Direct > Direct > Referral,New,1,0,1,0,75,295,8,First touch,1.0,0.0,0.2,0.0
MKG-00611-S2,MKG-00611,2020-11-10,2020-11-09,Brand Returners,Regional Market,Tablet,2,5,Four-plus,Paid Search,Referral > Paid Search > Direct > Direct > Referral,Returning,1,1,1,0,70,217,5,Assist,0.0,0.0,0.2,0.0
MKG-00611-S3,MKG-00611,2020-11-13,2020-11-09,Brand Returners,Regional Market,Tablet,3,5,Four-plus,Direct,Referral > Paid Search > Direct > Direct > Referral,Returning,1,0,1,0,82,281,5,Assist,0.0,0.0,0.2,0.0
MKG-00611-S4,MKG-00611,2020-11-19,2020-11-16,Brand Returners,Regional Market,Tablet,4,5,Four-plus,Direct,Referral > Paid Search > Direct > Direct > Referral,Returning,0,0,1,0,74,218,5,Assist,0.0,0.0,0.2,0.0
MKG-00611-S5,MKG-00611,2020-11-23,2020-11-23,Brand Returners,Regional Market,Tablet,5,5,Four-plus,Referral,Referral > Paid Search > Direct > Direct > Referral,Returning,1,0,1,1,92,326,7,Closer,0.0,1.0,0.2,144.54
MKG-00612-S1,MKG-00612,2020-12-31,2020-12-28,Cross-Border Shoppers,National Market,Mobile,1,4,Four-plus,Email,Email > Email > Organic Search > Email,New,0,0,0,0,52,269,3,First touch,0.0,0.0,0.0,0.0
MKG-00612-S2,MKG-00612,2021-01-05,2021-01-04,Cross-Border Shoppers,National Market,Mobile,2,4,Four-plus,Email,Email > Email > Organic Search > Email,Returning,1,0,0,0,69,301,5,Assist,0.0,0.0,0.0,0.0
MKG-00612-S3,MKG-00612,2021-01-14,2021-01-11,Cross-Border Shoppers,National Market,Mobile,3,4,Four-plus,Organic Search,Email > Email > Organic Search > Email,Returning,1,0,0,0,91,322,8,Assist,0.0,0.0,0.0,0.0
MKG-00612-S4,MKG-00612,2021-01-22,2021-01-18,Cross-Border Shoppers,National Market,Mobile,4,4,Four-plus,Email,Email > Email > Organic Search > Email,Returning,1,0,0,0,80,372,6,Last session,0.0,0.0,0.0,0.0
