student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,student_lifecycle_months,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,academic_support_flag,study_resources_flag,device_readiness_flag,advising_support_flag,co_curricular_content_flag,career_content_flag,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,cumulative_student_bill,actual_dropout_flag,engagement_services_count,engagement_index,attrition_risk_score
CRM-00678,Female,0,0,0,2,0,0,Standard bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,34.7,62.25,1,2,27.8,92.0
CRM-00679,Male,0,0,0,3,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,0,Mailed check,107.95,313.6,0,6,63.3,90.0
CRM-00680,Male,0,1,0,45,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,0,Bank transfer (automatic),81.4,3775.85,0,3,36.7,95.0
CRM-00681,Male,0,1,1,1,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,0,Electronic check,80.0,80.0,1,2,17.8,100.0
CRM-00682,Female,0,1,1,61,1,0,Standard bandwidth,0,0,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),73.8,4616.05,0,6,63.3,28.0
CRM-00683,Male,0,0,0,3,1,0,Standard bandwidth,1,0,0,1,1,0,Open enrollment,1,Credit card (automatic),64.4,195.65,0,5,54.4,60.0
CRM-00684,Female,1,0,0,40,1,1,High bandwidth,0,0,1,1,1,1,Annual commitment,1,Credit card (automatic),103.75,4188.4,0,7,82.2,28.0
CRM-00685,Female,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,71.1,71.1,0,1,8.9,100.0
CRM-00686,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,1,Electronic check,49.9,49.9,0,3,36.7,80.0
CRM-00687,Male,0,0,0,51,1,1,Limited access,0,0,0,0,0,0,Annual commitment,1,Bank transfer (automatic),24.6,1266.4,0,3,46.7,42.0
CRM-00688,Male,1,0,0,2,1,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Electronic check,49.25,91.1,1,3,36.7,72.0
CRM-00689,Male,0,0,0,52,0,0,Standard bandwidth,0,1,0,0,0,0,Annual commitment,0,Mailed check,30.1,1623.4,0,1,8.9,42.0
CRM-00690,Male,0,0,0,51,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,0,Bank transfer (automatic),83.4,4149.45,0,3,36.7,95.0
CRM-00691,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.45,20.45,0,2,27.8,92.0
CRM-00692,Male,0,1,1,31,1,1,Standard bandwidth,1,1,0,1,0,1,Annual commitment,1,Bank transfer (automatic),75.25,2344.5,0,7,82.2,18.0
CRM-00693,Male,0,0,1,47,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Credit card (automatic),20.55,1013.05,0,1,8.9,42.0
CRM-00694,Female,0,0,0,3,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),75.1,270.7,1,3,46.7,100.0
CRM-00695,Female,1,0,0,22,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Mailed check,20.05,417.0,0,2,27.8,42.0
CRM-00696,Female,0,1,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.65,20.65,0,2,27.8,92.0
CRM-00697,Male,0,1,0,72,1,1,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),85.15,6316.2,0,8,91.1,28.0
CRM-00698,Male,0,1,1,3,1,0,Standard bandwidth,0,0,1,0,0,0,Open enrollment,1,Electronic check,50.15,168.15,1,3,36.7,82.0
CRM-00699,Male,1,1,1,47,1,0,High bandwidth,0,1,0,0,1,0,Annual commitment,1,Bank transfer (automatic),84.95,4018.05,0,4,45.6,50.0
CRM-00700,Male,0,1,1,72,1,1,Standard bandwidth,1,0,1,1,0,0,Multi-year commitment,1,Credit card (automatic),66.5,4811.6,0,6,73.3,0.0
CRM-00701,Male,0,1,1,66,1,1,Standard bandwidth,0,0,1,0,1,0,Multi-year commitment,1,Bank transfer (automatic),63.3,4189.7,0,5,64.4,32.0
CRM-00702,Male,0,0,0,35,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,0,Electronic check,83.15,2848.45,0,3,36.7,95.0
CRM-00703,Male,0,0,0,29,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,84.9,2516.2,0,4,55.6,95.0
CRM-00704,Female,0,0,0,2,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.55,33.6,0,2,27.8,92.0
CRM-00705,Male,0,0,0,4,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Mailed check,49.25,208.45,0,2,17.8,92.0
CRM-00706,Female,0,0,0,25,1,0,High bandwidth,1,1,0,0,0,0,Open enrollment,1,Bank transfer (automatic),79.85,2015.35,1,4,45.6,75.0
CRM-00707,Female,0,0,0,65,1,0,Standard bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Mailed check,59.6,3739.8,0,5,54.4,10.0
CRM-00708,Male,1,0,0,27,1,1,High bandwidth,0,1,0,1,1,1,Annual commitment,1,Bank transfer (automatic),104.65,2964.0,0,7,82.2,38.0
CRM-00709,Male,0,1,0,29,1,0,High bandwidth,0,0,1,0,0,0,Open enrollment,1,Credit card (automatic),75.3,2263.4,0,3,36.7,85.0
CRM-00710,Male,0,1,1,29,1,1,Standard bandwidth,0,1,1,0,1,1,Open enrollment,0,Credit card (automatic),80.1,2211.8,0,6,63.3,85.0
CRM-00711,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.55,19.55,1,1,8.9,92.0
CRM-00712,Female,0,1,0,20,1,0,High bandwidth,0,0,1,1,0,0,Open enrollment,1,Mailed check,81.0,1683.7,0,4,45.6,73.0
CRM-00713,Female,0,0,0,58,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),24.7,1519.0,0,3,46.7,42.0
CRM-00714,Female,0,0,1,14,1,1,High bandwidth,1,0,0,1,0,0,Open enrollment,1,Mailed check,86.0,1164.05,0,5,64.4,63.0
CRM-00715,Male,0,1,0,72,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,25.4,1710.9,0,2,27.8,42.0
CRM-00716,Male,0,0,0,46,1,1,High bandwidth,1,0,0,0,1,0,Open enrollment,1,Credit card (automatic),89.15,4245.55,0,5,64.4,75.0
CRM-00717,Female,0,1,0,71,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Bank transfer (automatic),58.25,4145.9,0,5,44.4,20.0
CRM-00718,Male,0,0,0,32,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Bank transfer (automatic),85.65,2664.3,0,4,55.6,95.0
CRM-00719,Female,0,0,0,26,0,0,Standard bandwidth,0,0,1,0,1,1,Open enrollment,1,Credit card (automatic),50.35,1277.5,0,4,45.6,77.0
CRM-00720,Male,1,1,0,68,1,1,High bandwidth,0,0,1,0,0,0,Open enrollment,1,Credit card (automatic),80.35,5589.3,0,4,55.6,85.0
CRM-00721,Male,0,1,1,2,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.2,34.75,0,1,8.9,47.0
CRM-00722,Male,0,1,1,61,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.55,1305.95,0,1,8.9,42.0
CRM-00723,Female,0,1,1,4,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,85.95,381.3,1,4,55.6,100.0
CRM-00724,Male,0,0,0,3,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,45.35,141.5,1,2,27.8,92.0
CRM-00725,Male,1,1,0,33,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,94.5,3105.55,1,5,64.4,95.0
CRM-00726,Male,1,1,0,9,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,21.25,204.55,0,2,27.8,92.0
CRM-00727,Female,0,0,0,22,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,26.25,605.9,0,2,27.8,42.0
CRM-00728,Female,0,1,1,5,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,80.85,356.1,0,3,36.7,100.0
CRM-00729,Female,1,0,0,30,1,1,High bandwidth,1,1,1,0,0,0,Open enrollment,0,Credit card (automatic),91.7,2758.15,1,5,54.4,65.0
CRM-00730,Male,0,0,0,65,1,1,Standard bandwidth,0,1,1,1,0,1,Multi-year commitment,1,Credit card (automatic),74.2,4805.65,0,7,82.2,28.0
CRM-00731,Female,0,0,0,45,1,1,High bandwidth,0,0,1,1,0,0,Open enrollment,1,Electronic check,87.25,3941.7,1,5,64.4,73.0
CRM-00732,Male,0,0,0,5,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.35,92.75,0,1,8.9,92.0
CRM-00733,Male,0,1,1,25,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,75.5,1901.05,0,3,36.7,95.0
CRM-00734,Female,0,1,1,72,1,1,High bandwidth,1,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),79.05,5730.7,0,3,36.7,30.0
CRM-00735,Female,0,1,0,27,1,1,High bandwidth,0,0,1,0,0,1,Open enrollment,0,Bank transfer (automatic),90.15,2423.4,0,4,45.6,85.0
CRM-00736,Male,0,1,1,32,0,0,Standard bandwidth,0,0,1,0,1,1,Open enrollment,0,Credit card (automatic),50.6,1653.45,0,3,26.7,77.0
CRM-00737,Female,0,0,0,30,1,1,High bandwidth,0,1,1,1,1,1,Annual commitment,0,Credit card (automatic),110.45,3327.05,0,7,72.2,28.0
CRM-00738,Male,0,1,0,70,1,0,High bandwidth,1,1,1,1,0,1,Multi-year commitment,0,Credit card (automatic),101.0,7085.5,0,6,53.3,8.0
CRM-00739,Male,1,0,0,42,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Bank transfer (automatic),79.35,3344.1,0,4,55.6,95.0
CRM-00740,Female,1,1,0,72,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),89.85,6697.35,0,9,100.0,8.0
CRM-00741,Female,0,0,0,47,1,1,Standard bandwidth,1,0,1,1,0,0,Multi-year commitment,1,Mailed check,65.0,2879.9,0,6,73.3,0.0
CRM-00742,Female,0,0,0,2,1,0,High bandwidth,1,0,1,0,0,0,Open enrollment,1,Electronic check,80.45,137.1,0,4,45.6,70.0
CRM-00743,Male,0,0,0,10,1,1,High bandwidth,1,0,0,0,1,1,Open enrollment,0,Electronic check,98.55,1008.55,1,5,54.4,80.0
CRM-00744,Female,0,1,1,61,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Mailed check,24.1,1551.6,0,3,46.7,42.0
CRM-00745,Female,0,0,0,5,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),44.05,202.15,0,2,27.8,92.0
CRM-00746,Female,1,1,0,72,1,1,High bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),110.8,7882.25,0,8,91.1,28.0
CRM-00747,Male,1,1,1,72,1,1,High bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),114.95,8196.4,0,9,100.0,8.0
CRM-00748,Female,1,0,0,3,1,0,High bandwidth,0,0,1,0,0,0,Open enrollment,0,Mailed check,75.05,202.9,0,2,17.8,90.0
CRM-00749,Male,0,1,0,48,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.25,855.1,0,1,8.9,42.0
CRM-00750,Female,0,0,0,63,1,0,High bandwidth,0,0,1,1,1,0,Annual commitment,1,Credit card (automatic),90.05,5817.0,0,5,54.4,28.0
CRM-00751,Female,0,0,0,27,1,0,Standard bandwidth,1,1,0,0,0,0,Open enrollment,1,Mailed check,56.7,1652.95,0,4,45.6,67.0
CRM-00752,Male,0,1,1,70,1,0,Standard bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Credit card (automatic),80.15,5600.15,0,7,72.2,20.0
CRM-00753,Male,0,1,1,7,1,0,Standard bandwidth,1,0,1,1,0,1,Open enrollment,1,Credit card (automatic),71.35,515.75,0,6,63.3,58.0
CRM-00754,Male,0,0,1,0,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,20.25,,0,1,8.9,47.0
CRM-00755,Female,0,1,0,2,1,0,High bandwidth,1,1,0,0,1,0,Open enrollment,0,Electronic check,90.35,190.5,0,4,35.6,80.0
CRM-00756,Male,1,0,0,20,1,1,High bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,98.55,1842.8,1,6,73.3,85.0
CRM-00757,Male,0,0,0,66,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),19.7,1253.8,0,1,8.9,42.0
CRM-00758,Female,0,0,0,3,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.85,57.2,0,1,8.9,92.0
CRM-00759,Female,0,0,1,15,1,0,High bandwidth,0,1,0,0,0,1,Open enrollment,1,Bank transfer (automatic),85.9,1269.55,1,4,45.6,95.0
CRM-00760,Female,0,1,1,72,1,1,High bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Bank transfer (automatic),90.35,6563.4,0,6,73.3,18.0
CRM-00761,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.8,20.8,0,1,8.9,92.0
CRM-00762,Female,0,0,0,22,1,0,High bandwidth,0,0,0,0,1,1,Open enrollment,0,Electronic check,89.25,1907.85,1,3,26.7,95.0
CRM-00763,Male,0,1,0,3,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,70.3,208.85,1,2,27.8,92.0
CRM-00764,Female,0,1,1,72,1,1,Standard bandwidth,1,0,1,1,0,0,Multi-year commitment,0,Bank transfer (automatic),66.85,4758.8,0,5,54.4,0.0
CRM-00765,Male,0,1,1,65,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.9,1292.6,0,1,8.9,42.0
CRM-00766,Female,0,0,0,11,0,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,1,Mailed check,35.8,363.15,0,2,27.8,92.0
CRM-00767,Male,0,0,0,22,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Mailed check,78.85,1600.25,0,4,55.6,95.0
CRM-00768,Male,0,0,0,14,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),20.4,275.7,0,1,8.9,42.0
CRM-00769,Male,0,0,0,41,1,0,High bandwidth,0,0,0,1,0,0,Open enrollment,1,Electronic check,74.25,3089.1,0,3,36.7,83.0
CRM-00770,Male,0,1,0,17,1,0,Standard bandwidth,1,1,0,0,0,1,Annual commitment,0,Mailed check,64.8,1175.6,0,4,35.6,22.0
CRM-00771,Male,0,0,0,11,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),20.45,237.3,0,2,27.8,92.0
CRM-00772,Male,0,0,0,15,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,93.35,1444.65,1,5,64.4,95.0
CRM-00773,Female,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.9,19.9,1,1,8.9,92.0
CRM-00774,Female,0,1,0,5,1,0,High bandwidth,1,0,1,0,0,1,Open enrollment,1,Mailed check,88.9,454.15,1,5,54.4,70.0
CRM-00775,Male,0,1,0,33,1,0,High bandwidth,0,0,1,0,1,1,Annual commitment,1,Electronic check,95.8,3036.75,1,5,54.4,40.0
CRM-00776,Female,0,1,0,72,1,1,High bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Credit card (automatic),110.65,8065.65,0,8,91.1,20.0
CRM-00777,Female,0,1,1,3,0,0,Standard bandwidth,0,1,0,0,0,1,Open enrollment,0,Mailed check,40.3,92.5,0,2,17.8,92.0
CRM-00778,Male,0,0,0,2,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,82.0,184.65,1,4,55.6,100.0
CRM-00779,Female,0,1,0,59,1,1,High bandwidth,1,1,1,1,0,1,Annual commitment,1,Credit card (automatic),107.0,6152.3,0,8,91.1,8.0
CRM-00780,Male,0,0,0,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,45.35,89.5,1,1,8.9,92.0
CRM-00781,Male,0,1,1,71,1,0,Standard bandwidth,0,1,0,1,1,1,Multi-year commitment,1,Credit card (automatic),73.35,5154.5,0,6,63.3,38.0
CRM-00782,Female,0,1,1,5,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,44.8,220.45,0,1,8.9,92.0
CRM-00783,Male,0,1,1,27,1,0,Standard bandwidth,1,1,0,0,0,0,Open enrollment,1,Credit card (automatic),54.75,1510.3,0,4,45.6,67.0
CRM-00784,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,1,Electronic check,52.2,52.2,1,3,36.7,80.0
CRM-00785,Male,0,0,1,63,0,0,Standard bandwidth,1,1,0,1,0,0,Annual commitment,1,Bank transfer (automatic),40.6,2588.95,0,4,45.6,10.0
CRM-00786,Female,1,0,0,46,1,1,High bandwidth,1,1,1,0,1,1,Annual commitment,1,Electronic check,110.0,4874.8,1,8,91.1,20.0
CRM-00787,Male,0,1,1,72,1,1,Standard bandwidth,1,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),55.3,3983.6,0,3,36.7,22.0
CRM-00788,Female,0,1,0,34,1,1,Standard bandwidth,1,0,0,1,0,0,Open enrollment,1,Bank transfer (automatic),60.85,2003.6,0,5,64.4,55.0
CRM-00789,Female,0,1,1,24,1,1,Standard bandwidth,1,1,0,0,1,1,Annual commitment,0,Electronic check,78.4,1832.4,0,6,63.3,30.0
CRM-00790,Male,0,0,0,72,1,1,Standard bandwidth,1,1,1,1,0,0,Multi-year commitment,0,Bank transfer (automatic),69.65,4908.25,0,6,63.3,0.0
CRM-00791,Female,0,1,1,60,0,0,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,0,Credit card (automatic),59.85,3590.2,0,5,44.4,0.0
CRM-00792,Male,0,0,0,68,1,1,Standard bandwidth,1,1,1,0,0,1,Annual commitment,1,Credit card (automatic),76.9,5023.0,0,7,82.2,20.0
CRM-00793,Female,0,1,1,8,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Mailed check,19.85,146.6,0,2,27.8,47.0
CRM-00794,Female,0,0,1,34,1,0,Standard bandwidth,1,0,1,1,1,0,Multi-year commitment,0,Credit card (automatic),67.65,2339.3,0,5,44.4,0.0
CRM-00795,Female,0,0,0,6,0,0,Standard bandwidth,0,0,0,0,1,1,Open enrollment,0,Credit card (automatic),45.0,298.7,0,2,17.8,92.0
CRM-00796,Male,0,1,0,2,1,0,Standard bandwidth,0,1,0,1,0,1,Open enrollment,1,Mailed check,64.2,143.65,0,5,54.4,80.0
CRM-00797,Male,0,0,0,31,1,1,High bandwidth,0,0,0,1,0,0,Annual commitment,0,Credit card (automatic),81.7,2548.65,0,3,36.7,38.0
CRM-00798,Female,0,1,1,20,1,1,Limited access,0,0,0,0,0,0,Open enrollment,1,Bank transfer (automatic),25.55,507.4,0,3,46.7,87.0
CRM-00799,Female,0,1,1,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Electronic check,20.0,20.0,0,1,8.9,92.0
CRM-00800,Male,0,0,0,62,1,1,High bandwidth,0,0,1,0,1,1,Annual commitment,1,Electronic check,96.75,6125.4,1,6,73.3,40.0
CRM-00801,Female,1,1,0,70,1,1,High bandwidth,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),75.65,5411.4,0,3,46.7,50.0
CRM-00802,Female,0,0,0,10,1,1,High bandwidth,0,0,0,1,1,1,Open enrollment,1,Electronic check,98.5,1058.25,1,6,73.3,88.0
CRM-00803,Male,0,1,1,39,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Mailed check,23.8,903.8,0,3,46.7,42.0
CRM-00804,Female,0,1,0,46,1,0,Standard bandwidth,0,1,0,1,1,0,Multi-year commitment,1,Credit card (automatic),64.2,3009.5,0,5,54.4,30.0
CRM-00805,Male,0,0,0,6,1,0,High bandwidth,0,1,0,0,1,0,Open enrollment,1,Electronic check,85.35,489.45,1,4,45.6,100.0
CRM-00806,Female,0,1,1,72,1,1,Standard bandwidth,0,0,1,0,1,1,Multi-year commitment,1,Bank transfer (automatic),76.8,5468.45,0,6,73.3,40.0
CRM-00807,Male,0,0,0,18,1,0,Standard bandwidth,0,0,1,1,0,0,Open enrollment,0,Credit card (automatic),55.2,1058.1,0,3,26.7,65.0
CRM-00808,Male,0,1,0,71,1,1,High bandwidth,1,0,1,1,1,1,Multi-year commitment,1,Credit card (automatic),108.55,7616.0,0,8,91.1,8.0
CRM-00809,Male,0,1,0,40,1,1,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Electronic check,101.3,4113.1,1,6,73.3,95.0
CRM-00810,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,69.55,69.55,1,2,27.8,92.0
CRM-00811,Male,0,0,0,58,1,1,High bandwidth,0,1,1,0,1,1,Annual commitment,1,Bank transfer (automatic),103.25,6017.65,1,7,82.2,40.0
CRM-00812,Male,0,0,0,70,1,1,High bandwidth,1,0,0,1,1,1,Multi-year commitment,1,Credit card (automatic),104.0,7250.15,1,7,82.2,18.0
CRM-00813,Female,0,1,0,42,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Electronic check,25.25,1108.2,0,2,27.8,42.0
CRM-00814,Male,0,1,1,34,0,0,Standard bandwidth,1,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),30.4,938.65,0,1,8.9,22.0
CRM-00815,Male,1,0,0,5,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),20.05,94.15,0,1,8.9,92.0
CRM-00816,Female,0,0,0,25,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Mailed check,84.6,2088.05,0,4,55.6,95.0
CRM-00817,Female,0,0,0,2,1,0,High bandwidth,0,0,1,0,0,1,Open enrollment,1,Mailed check,86.2,178.7,1,4,45.6,90.0
CRM-00818,Female,0,1,1,55,1,0,High bandwidth,0,1,1,1,1,1,Annual commitment,1,Bank transfer (automatic),103.7,5656.75,0,7,72.2,28.0
CRM-00819,Male,0,1,0,21,1,1,High bandwidth,0,1,1,1,1,1,Open enrollment,1,Electronic check,111.2,2317.1,1,8,91.1,73.0
CRM-00820,Male,0,1,0,70,1,1,High bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Credit card (automatic),88.0,5986.45,0,6,73.3,18.0
CRM-00821,Female,0,1,0,61,1,1,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,106.35,6751.35,0,7,82.2,73.0
CRM-00822,Male,0,1,1,43,1,0,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,1,Credit card (automatic),79.15,3566.6,0,7,72.2,8.0
CRM-00823,Male,0,0,0,47,1,1,High bandwidth,0,1,1,0,1,1,Annual commitment,1,Electronic check,103.1,4889.3,0,7,82.2,40.0
CRM-00824,Male,0,0,0,5,1,0,Standard bandwidth,0,0,1,1,1,0,Open enrollment,1,Credit card (automatic),63.95,318.1,0,5,54.4,70.0
CRM-00825,Female,0,0,0,62,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),25.8,1563.95,0,3,46.7,42.0
CRM-00826,Female,0,1,1,16,1,0,High bandwidth,0,1,1,0,1,0,Open enrollment,1,Credit card (automatic),89.45,1430.25,1,5,54.4,85.0
CRM-00827,Male,1,1,0,7,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Bank transfer (automatic),95.6,644.35,1,5,64.4,100.0
CRM-00828,Female,0,1,1,14,1,1,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,25.55,372.45,0,2,27.8,87.0
CRM-00829,Male,0,1,1,60,1,0,High bandwidth,0,1,1,0,1,0,Annual commitment,0,Electronic check,90.95,5453.4,1,4,35.6,40.0
CRM-00830,Male,0,1,1,34,0,0,Standard bandwidth,0,0,1,1,1,0,Open enrollment,1,Electronic check,44.85,1442.6,0,4,45.6,65.0
CRM-00831,Female,0,1,0,50,1,1,High bandwidth,1,1,0,1,1,1,Annual commitment,0,Electronic check,108.55,5610.7,1,7,72.2,18.0
CRM-00832,Male,0,1,1,38,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),25.05,963.95,0,2,27.8,42.0
CRM-00833,Female,0,1,1,70,1,0,Standard bandwidth,1,1,1,1,0,1,Annual commitment,0,Credit card (automatic),74.1,5222.3,0,6,53.3,8.0
CRM-00834,Female,0,1,1,37,1,1,High bandwidth,0,1,0,0,1,0,Open enrollment,1,Electronic check,88.8,3340.55,0,5,64.4,95.0
CRM-00835,Female,1,0,0,4,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,78.85,292.8,1,3,36.7,100.0
CRM-00836,Male,1,1,1,60,1,1,High bandwidth,1,1,0,0,0,1,Open enrollment,1,Electronic check,93.25,5774.55,0,6,73.3,75.0
CRM-00837,Male,0,1,1,62,1,0,Standard bandwidth,1,0,1,1,0,1,Annual commitment,0,Credit card (automatic),71.4,4487.3,0,5,44.4,8.0
CRM-00838,Male,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,44.4,44.4,1,1,8.9,92.0
CRM-00839,Male,0,0,0,36,1,0,Standard bandwidth,1,0,1,1,1,1,Open enrollment,1,Credit card (automatic),79.2,2854.95,0,7,72.2,53.0
CRM-00840,Male,0,0,0,44,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.4,905.55,0,1,8.9,42.0
CRM-00841,Female,1,0,0,55,1,1,High bandwidth,0,0,1,0,1,1,Annual commitment,1,Electronic check,100.0,5509.3,1,6,73.3,40.0
CRM-00842,Female,0,1,0,72,1,1,High bandwidth,1,0,1,0,1,1,Multi-year commitment,1,Credit card (automatic),105.0,7589.8,0,7,82.2,20.0
CRM-00843,Female,0,1,1,12,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),19.8,229.6,1,1,8.9,42.0
CRM-00844,Female,0,0,0,13,0,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Bank transfer (automatic),30.85,394.1,0,2,27.8,67.0
CRM-00845,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,89.9,89.9,1,4,45.6,100.0
CRM-00846,Female,0,1,1,15,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.55,295.95,0,1,8.9,42.0
CRM-00847,Female,0,0,0,65,1,0,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),84.85,5459.2,0,8,81.1,8.0
CRM-00848,Female,0,1,1,12,0,0,Standard bandwidth,1,0,0,1,0,0,Annual commitment,0,Credit card (automatic),33.15,444.75,0,2,17.8,10.0
CRM-00849,Male,0,1,0,72,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),92.0,6782.15,0,9,100.0,8.0
CRM-00850,Female,0,1,1,72,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),89.8,6510.45,0,8,81.1,8.0
